statistic,statistic_label,tlist(a1),year,c02339v02812,county,c03346v04033,dwelling_status,c03341v04028,stamp_duty_event,c03344v04031,type_of_buyer,c03342v04029,type_of_sale,unit,value
HPA02C01,Volume Of Sales,2011,2011,-,All Counties,01,New,1,Filings,-,All Buyer Types,01,Market,Number,3799.0
HPA02C01,Volume Of Sales,2011,2011,-,All Counties,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,3464.0
HPA02C01,Volume Of Sales,2011,2011,-,All Counties,01,New,2,Executions,-,All Buyer Types,01,Market,Number,2751.0
HPA02C01,Volume Of Sales,2011,2011,-,All Counties,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,2351.0
HPA02C01,Volume Of Sales,2011,2011,-,All Counties,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,13772.0
HPA02C01,Volume Of Sales,2011,2011,-,All Counties,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,13347.0
HPA02C01,Volume Of Sales,2011,2011,-,All Counties,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,13119.0
HPA02C01,Volume Of Sales,2011,2011,-,All Counties,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,12675.0
HPA02C01,Volume Of Sales,2011,2011,01,Carlow,01,New,1,Filings,-,All Buyer Types,01,Market,Number,106.0
HPA02C01,Volume Of Sales,2011,2011,01,Carlow,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,100.0
HPA02C01,Volume Of Sales,2011,2011,01,Carlow,01,New,2,Executions,-,All Buyer Types,01,Market,Number,52.0
HPA02C01,Volume Of Sales,2011,2011,01,Carlow,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,46.0
HPA02C01,Volume Of Sales,2011,2011,01,Carlow,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,118.0
HPA02C01,Volume Of Sales,2011,2011,01,Carlow,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,112.0
HPA02C01,Volume Of Sales,2011,2011,01,Carlow,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,110.0
HPA02C01,Volume Of Sales,2011,2011,01,Carlow,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,105.0
HPA02C01,Volume Of Sales,2011,2011,02,Dublin,01,New,1,Filings,-,All Buyer Types,01,Market,Number,808.0
HPA02C01,Volume Of Sales,2011,2011,02,Dublin,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,705.0
HPA02C01,Volume Of Sales,2011,2011,02,Dublin,01,New,2,Executions,-,All Buyer Types,01,Market,Number,618.0
HPA02C01,Volume Of Sales,2011,2011,02,Dublin,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,482.0
HPA02C01,Volume Of Sales,2011,2011,02,Dublin,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,4776.0
HPA02C01,Volume Of Sales,2011,2011,02,Dublin,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,4663.0
HPA02C01,Volume Of Sales,2011,2011,02,Dublin,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,4706.0
HPA02C01,Volume Of Sales,2011,2011,02,Dublin,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,4578.0
HPA02C01,Volume Of Sales,2011,2011,03,Kildare,01,New,1,Filings,-,All Buyer Types,01,Market,Number,198.0
HPA02C01,Volume Of Sales,2011,2011,03,Kildare,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,177.0
HPA02C01,Volume Of Sales,2011,2011,03,Kildare,01,New,2,Executions,-,All Buyer Types,01,Market,Number,170.0
HPA02C01,Volume Of Sales,2011,2011,03,Kildare,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,111.0
HPA02C01,Volume Of Sales,2011,2011,03,Kildare,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,577.0
HPA02C01,Volume Of Sales,2011,2011,03,Kildare,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,573.0
HPA02C01,Volume Of Sales,2011,2011,03,Kildare,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,562.0
HPA02C01,Volume Of Sales,2011,2011,03,Kildare,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,556.0
HPA02C01,Volume Of Sales,2011,2011,04,Kilkenny,01,New,1,Filings,-,All Buyer Types,01,Market,Number,72.0
HPA02C01,Volume Of Sales,2011,2011,04,Kilkenny,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,68.0
HPA02C01,Volume Of Sales,2011,2011,04,Kilkenny,01,New,2,Executions,-,All Buyer Types,01,Market,Number,50.0
HPA02C01,Volume Of Sales,2011,2011,04,Kilkenny,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,45.0
HPA02C01,Volume Of Sales,2011,2011,04,Kilkenny,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,270.0
HPA02C01,Volume Of Sales,2011,2011,04,Kilkenny,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,258.0
HPA02C01,Volume Of Sales,2011,2011,04,Kilkenny,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,252.0
HPA02C01,Volume Of Sales,2011,2011,04,Kilkenny,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,238.0
HPA02C01,Volume Of Sales,2011,2011,05,Laois,01,New,1,Filings,-,All Buyer Types,01,Market,Number,84.0
HPA02C01,Volume Of Sales,2011,2011,05,Laois,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,79.0
HPA02C01,Volume Of Sales,2011,2011,05,Laois,01,New,2,Executions,-,All Buyer Types,01,Market,Number,72.0
HPA02C01,Volume Of Sales,2011,2011,05,Laois,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,66.0
HPA02C01,Volume Of Sales,2011,2011,05,Laois,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,217.0
HPA02C01,Volume Of Sales,2011,2011,05,Laois,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,198.0
HPA02C01,Volume Of Sales,2011,2011,05,Laois,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,192.0
HPA02C01,Volume Of Sales,2011,2011,05,Laois,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,174.0
HPA02C01,Volume Of Sales,2011,2011,06,Longford,01,New,1,Filings,-,All Buyer Types,01,Market,Number,51.0
HPA02C01,Volume Of Sales,2011,2011,06,Longford,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,45.0
HPA02C01,Volume Of Sales,2011,2011,06,Longford,01,New,2,Executions,-,All Buyer Types,01,Market,Number,37.0
HPA02C01,Volume Of Sales,2011,2011,06,Longford,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,31.0
HPA02C01,Volume Of Sales,2011,2011,06,Longford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,74.0
HPA02C01,Volume Of Sales,2011,2011,06,Longford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,66.0
HPA02C01,Volume Of Sales,2011,2011,06,Longford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,73.0
HPA02C01,Volume Of Sales,2011,2011,06,Longford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,66.0
HPA02C01,Volume Of Sales,2011,2011,07,Louth,01,New,1,Filings,-,All Buyer Types,01,Market,Number,93.0
HPA02C01,Volume Of Sales,2011,2011,07,Louth,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,84.0
HPA02C01,Volume Of Sales,2011,2011,07,Louth,01,New,2,Executions,-,All Buyer Types,01,Market,Number,70.0
HPA02C01,Volume Of Sales,2011,2011,07,Louth,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,60.0
HPA02C01,Volume Of Sales,2011,2011,07,Louth,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,371.0
HPA02C01,Volume Of Sales,2011,2011,07,Louth,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,353.0
HPA02C01,Volume Of Sales,2011,2011,07,Louth,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,342.0
HPA02C01,Volume Of Sales,2011,2011,07,Louth,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,321.0
HPA02C01,Volume Of Sales,2011,2011,08,Meath,01,New,1,Filings,-,All Buyer Types,01,Market,Number,208.0
HPA02C01,Volume Of Sales,2011,2011,08,Meath,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,196.0
HPA02C01,Volume Of Sales,2011,2011,08,Meath,01,New,2,Executions,-,All Buyer Types,01,Market,Number,129.0
HPA02C01,Volume Of Sales,2011,2011,08,Meath,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,117.0
HPA02C01,Volume Of Sales,2011,2011,08,Meath,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,454.0
HPA02C01,Volume Of Sales,2011,2011,08,Meath,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,443.0
HPA02C01,Volume Of Sales,2011,2011,08,Meath,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,431.0
HPA02C01,Volume Of Sales,2011,2011,08,Meath,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,420.0
HPA02C01,Volume Of Sales,2011,2011,09,Offaly,01,New,1,Filings,-,All Buyer Types,01,Market,Number,43.0
HPA02C01,Volume Of Sales,2011,2011,09,Offaly,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,36.0
HPA02C01,Volume Of Sales,2011,2011,09,Offaly,01,New,2,Executions,-,All Buyer Types,01,Market,Number,36.0
HPA02C01,Volume Of Sales,2011,2011,09,Offaly,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,29.0
HPA02C01,Volume Of Sales,2011,2011,09,Offaly,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,148.0
HPA02C01,Volume Of Sales,2011,2011,09,Offaly,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,145.0
HPA02C01,Volume Of Sales,2011,2011,09,Offaly,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,127.0
HPA02C01,Volume Of Sales,2011,2011,09,Offaly,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,126.0
HPA02C01,Volume Of Sales,2011,2011,10,Westmeath,01,New,1,Filings,-,All Buyer Types,01,Market,Number,105.0
HPA02C01,Volume Of Sales,2011,2011,10,Westmeath,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,92.0
HPA02C01,Volume Of Sales,2011,2011,10,Westmeath,01,New,2,Executions,-,All Buyer Types,01,Market,Number,92.0
HPA02C01,Volume Of Sales,2011,2011,10,Westmeath,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,82.0
HPA02C01,Volume Of Sales,2011,2011,10,Westmeath,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,227.0
HPA02C01,Volume Of Sales,2011,2011,10,Westmeath,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,213.0
HPA02C01,Volume Of Sales,2011,2011,10,Westmeath,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,212.0
HPA02C01,Volume Of Sales,2011,2011,10,Westmeath,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,196.0
HPA02C01,Volume Of Sales,2011,2011,11,Wexford,01,New,1,Filings,-,All Buyer Types,01,Market,Number,112.0
HPA02C01,Volume Of Sales,2011,2011,11,Wexford,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,103.0
HPA02C01,Volume Of Sales,2011,2011,11,Wexford,01,New,2,Executions,-,All Buyer Types,01,Market,Number,96.0
HPA02C01,Volume Of Sales,2011,2011,11,Wexford,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,86.0
HPA02C01,Volume Of Sales,2011,2011,11,Wexford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,499.0
HPA02C01,Volume Of Sales,2011,2011,11,Wexford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,482.0
HPA02C01,Volume Of Sales,2011,2011,11,Wexford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,455.0
HPA02C01,Volume Of Sales,2011,2011,11,Wexford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,447.0
HPA02C01,Volume Of Sales,2011,2011,12,Wicklow,01,New,1,Filings,-,All Buyer Types,01,Market,Number,107.0
HPA02C01,Volume Of Sales,2011,2011,12,Wicklow,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,101.0
HPA02C01,Volume Of Sales,2011,2011,12,Wicklow,01,New,2,Executions,-,All Buyer Types,01,Market,Number,75.0
HPA02C01,Volume Of Sales,2011,2011,12,Wicklow,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,69.0
HPA02C01,Volume Of Sales,2011,2011,12,Wicklow,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,431.0
HPA02C01,Volume Of Sales,2011,2011,12,Wicklow,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,425.0
HPA02C01,Volume Of Sales,2011,2011,12,Wicklow,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,410.0
HPA02C01,Volume Of Sales,2011,2011,12,Wicklow,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,404.0
HPA02C01,Volume Of Sales,2011,2011,13,Clare,01,New,1,Filings,-,All Buyer Types,01,Market,Number,69.0
HPA02C01,Volume Of Sales,2011,2011,13,Clare,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,65.0
HPA02C01,Volume Of Sales,2011,2011,13,Clare,01,New,2,Executions,-,All Buyer Types,01,Market,Number,48.0
HPA02C01,Volume Of Sales,2011,2011,13,Clare,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,46.0
HPA02C01,Volume Of Sales,2011,2011,13,Clare,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,340.0
HPA02C01,Volume Of Sales,2011,2011,13,Clare,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,326.0
HPA02C01,Volume Of Sales,2011,2011,13,Clare,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,321.0
HPA02C01,Volume Of Sales,2011,2011,13,Clare,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,305.0
HPA02C01,Volume Of Sales,2011,2011,14,Cork,01,New,1,Filings,-,All Buyer Types,01,Market,Number,436.0
HPA02C01,Volume Of Sales,2011,2011,14,Cork,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,402.0
HPA02C01,Volume Of Sales,2011,2011,14,Cork,01,New,2,Executions,-,All Buyer Types,01,Market,Number,305.0
HPA02C01,Volume Of Sales,2011,2011,14,Cork,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,265.0
HPA02C01,Volume Of Sales,2011,2011,14,Cork,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,1619.0
HPA02C01,Volume Of Sales,2011,2011,14,Cork,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,1568.0
HPA02C01,Volume Of Sales,2011,2011,14,Cork,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,1493.0
HPA02C01,Volume Of Sales,2011,2011,14,Cork,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,1427.0
HPA02C01,Volume Of Sales,2011,2011,15,Kerry,01,New,1,Filings,-,All Buyer Types,01,Market,Number,108.0
HPA02C01,Volume Of Sales,2011,2011,15,Kerry,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,107.0
HPA02C01,Volume Of Sales,2011,2011,15,Kerry,01,New,2,Executions,-,All Buyer Types,01,Market,Number,77.0
HPA02C01,Volume Of Sales,2011,2011,15,Kerry,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,75.0
HPA02C01,Volume Of Sales,2011,2011,15,Kerry,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,427.0
HPA02C01,Volume Of Sales,2011,2011,15,Kerry,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,411.0
HPA02C01,Volume Of Sales,2011,2011,15,Kerry,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,386.0
HPA02C01,Volume Of Sales,2011,2011,15,Kerry,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,371.0
HPA02C01,Volume Of Sales,2011,2011,16,Limerick,01,New,1,Filings,-,All Buyer Types,01,Market,Number,166.0
HPA02C01,Volume Of Sales,2011,2011,16,Limerick,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,159.0
HPA02C01,Volume Of Sales,2011,2011,16,Limerick,01,New,2,Executions,-,All Buyer Types,01,Market,Number,106.0
HPA02C01,Volume Of Sales,2011,2011,16,Limerick,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,101.0
HPA02C01,Volume Of Sales,2011,2011,16,Limerick,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,551.0
HPA02C01,Volume Of Sales,2011,2011,16,Limerick,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,535.0
HPA02C01,Volume Of Sales,2011,2011,16,Limerick,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,524.0
HPA02C01,Volume Of Sales,2011,2011,16,Limerick,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,509.0
HPA02C01,Volume Of Sales,2011,2011,17,Tipperary,01,New,1,Filings,-,All Buyer Types,01,Market,Number,146.0
HPA02C01,Volume Of Sales,2011,2011,17,Tipperary,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,131.0
HPA02C01,Volume Of Sales,2011,2011,17,Tipperary,01,New,2,Executions,-,All Buyer Types,01,Market,Number,85.0
HPA02C01,Volume Of Sales,2011,2011,17,Tipperary,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,68.0
HPA02C01,Volume Of Sales,2011,2011,17,Tipperary,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,322.0
HPA02C01,Volume Of Sales,2011,2011,17,Tipperary,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,314.0
HPA02C01,Volume Of Sales,2011,2011,17,Tipperary,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,300.0
HPA02C01,Volume Of Sales,2011,2011,17,Tipperary,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,288.0
HPA02C01,Volume Of Sales,2011,2011,18,Waterford,01,New,1,Filings,-,All Buyer Types,01,Market,Number,90.0
HPA02C01,Volume Of Sales,2011,2011,18,Waterford,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,73.0
HPA02C01,Volume Of Sales,2011,2011,18,Waterford,01,New,2,Executions,-,All Buyer Types,01,Market,Number,69.0
HPA02C01,Volume Of Sales,2011,2011,18,Waterford,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,55.0
HPA02C01,Volume Of Sales,2011,2011,18,Waterford,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,391.0
HPA02C01,Volume Of Sales,2011,2011,18,Waterford,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,378.0
HPA02C01,Volume Of Sales,2011,2011,18,Waterford,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,376.0
HPA02C01,Volume Of Sales,2011,2011,18,Waterford,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,363.0
HPA02C01,Volume Of Sales,2011,2011,19,Galway,01,New,1,Filings,-,All Buyer Types,01,Market,Number,212.0
HPA02C01,Volume Of Sales,2011,2011,19,Galway,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,188.0
HPA02C01,Volume Of Sales,2011,2011,19,Galway,01,New,2,Executions,-,All Buyer Types,01,Market,Number,167.0
HPA02C01,Volume Of Sales,2011,2011,19,Galway,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,152.0
HPA02C01,Volume Of Sales,2011,2011,19,Galway,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,638.0
HPA02C01,Volume Of Sales,2011,2011,19,Galway,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,620.0
HPA02C01,Volume Of Sales,2011,2011,19,Galway,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,626.0
HPA02C01,Volume Of Sales,2011,2011,19,Galway,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,608.0
HPA02C01,Volume Of Sales,2011,2011,20,Leitrim,01,New,1,Filings,-,All Buyer Types,01,Market,Number,69.0
HPA02C01,Volume Of Sales,2011,2011,20,Leitrim,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,64.0
HPA02C01,Volume Of Sales,2011,2011,20,Leitrim,01,New,2,Executions,-,All Buyer Types,01,Market,Number,53.0
HPA02C01,Volume Of Sales,2011,2011,20,Leitrim,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,48.0
HPA02C01,Volume Of Sales,2011,2011,20,Leitrim,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,101.0
HPA02C01,Volume Of Sales,2011,2011,20,Leitrim,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,101.0
HPA02C01,Volume Of Sales,2011,2011,20,Leitrim,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,96.0
HPA02C01,Volume Of Sales,2011,2011,20,Leitrim,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,96.0
HPA02C01,Volume Of Sales,2011,2011,21,Mayo,01,New,1,Filings,-,All Buyer Types,01,Market,Number,85.0
HPA02C01,Volume Of Sales,2011,2011,21,Mayo,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,81.0
HPA02C01,Volume Of Sales,2011,2011,21,Mayo,01,New,2,Executions,-,All Buyer Types,01,Market,Number,59.0
HPA02C01,Volume Of Sales,2011,2011,21,Mayo,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,54.0
HPA02C01,Volume Of Sales,2011,2011,21,Mayo,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,284.0
HPA02C01,Volume Of Sales,2011,2011,21,Mayo,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,267.0
HPA02C01,Volume Of Sales,2011,2011,21,Mayo,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,273.0
HPA02C01,Volume Of Sales,2011,2011,21,Mayo,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,265.0
HPA02C01,Volume Of Sales,2011,2011,22,Roscommon,01,New,1,Filings,-,All Buyer Types,01,Market,Number,57.0
HPA02C01,Volume Of Sales,2011,2011,22,Roscommon,01,New,1,Filings,01,Household Buyer - All,01,Market,Number,56.0
HPA02C01,Volume Of Sales,2011,2011,22,Roscommon,01,New,2,Executions,-,All Buyer Types,01,Market,Number,38.0
HPA02C01,Volume Of Sales,2011,2011,22,Roscommon,01,New,2,Executions,01,Household Buyer - All,01,Market,Number,37.0
HPA02C01,Volume Of Sales,2011,2011,22,Roscommon,02,Existing,1,Filings,-,All Buyer Types,01,Market,Number,161.0
HPA02C01,Volume Of Sales,2011,2011,22,Roscommon,02,Existing,1,Filings,01,Household Buyer - All,01,Market,Number,149.0
HPA02C01,Volume Of Sales,2011,2011,22,Roscommon,02,Existing,2,Executions,-,All Buyer Types,01,Market,Number,148.0
HPA02C01,Volume Of Sales,2011,2011,22,Roscommon,02,Existing,2,Executions,01,Household Buyer - All,01,Market,Number,138.0
